file_number,category,filed_by,doc_type,outcome,on_consent,sheriff_referenced
LTB-L-027129-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-027372-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-027889-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-027967-26,L4,landlord,Order,other,False,False
LTB-L-027967-26,L4,landlord,ExParte Order,other,False,False
LTB-L-028013-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-028033-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-028056-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-028219-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-028549-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-028558-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-028691-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-028704-26,L4,landlord,Order,dismissed,False,False
LTB-L-028745-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-028765-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-029019-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-029048-25,L4,landlord,Order,other,False,False
LTB-L-029207-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-029376-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-029397-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-029429-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-029661-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-029682-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-029849-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-029951-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-029979-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-030021-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-030064-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-030064-26,L4,landlord,Order,terminated,False,True
LTB-L-030161-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-030249-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-030317-26,L4,landlord,Amended Order,terminated,False,True
LTB-L-030384-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-030404-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-030435-26,L4,landlord,Order,other,False,False
LTB-L-030435-26,L4,landlord,ExParte Order,other,False,False
LTB-L-030436-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-030456-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-030460-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-030497-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-030512-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-030535-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-030537-26,L4,landlord,Order,other,True,False
LTB-L-030550-26,L4,landlord,Order,other,False,False
LTB-L-030565-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-030622-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-030626-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-030668-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-030894-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-030926-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-030945-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-031065-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-031252-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-031297-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-031498-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-031579-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-031702-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-031811-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-031917-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-031941-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-031999-26,L4,landlord,Order,other,False,False
LTB-L-032011-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-032142-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-032161-26,L4,landlord,ExParte Order,dismissed,False,False
LTB-L-032169-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-032381-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-032412-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-032430-26,L4,landlord,ExParte Order,other,False,False
LTB-L-032459-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-032483-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-032489-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-032503-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-032517-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-032545-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-032715-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-032722-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-032754-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-032909-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-032942-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-032976-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-033056-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-033102-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-033168-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-033207-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-033213-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-033225-25,L4,landlord,Review Order,other,False,False
LTB-L-033291-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-033340-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-033424-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-033456-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-033508-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-033610-26,L4,landlord,Order,terminated,False,True
LTB-L-033854-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-033913-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-033928-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-034147-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-034615-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-034740-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-034819-26,L4,landlord,Order,other,False,False
LTB-L-034872-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-035097-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-035199-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-035226-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-035239-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-035258-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-035284-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-035382-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-035549-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-035577-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-035622-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-035737-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-035826-26,L4,landlord,Amended Order,terminated,False,True
LTB-L-035955-26,L4,landlord,ExParte Order,withdrawn,False,False
LTB-L-036118-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-036169-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-036391-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-036509-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-036589-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-036747-26,L4,landlord,ExParte Order,other,True,False
LTB-L-036831-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-036869-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-036905-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-037478-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-037799-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-037940-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-037952-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-038097-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-038121-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-038365-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-038412-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-038508-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-038700-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-038808-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-038911-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-038918-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-038923-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-038943-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-039088-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-039105-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-039286-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-039305-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-039329-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-039409-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-039881-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-040119-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-040137-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-040274-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-040372-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-040622-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-040676-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-041082-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-041485-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-041578-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-041593-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-041671-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-041787-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-041806-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-041816-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-041949-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-042059-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-042150-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-042275-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-042333-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-042443-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-042495-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-042579-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-042631-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-043109-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-043232-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-043236-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-043250-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-043327-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-043338-26,L4,landlord,ExParte Order,dismissed,False,False
LTB-L-043448-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-043492-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-043510-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-043518-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-043519-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-043607-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-043655-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-043833-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-044249-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-044323-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-044327-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-045000-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-045833-25,L4,landlord,Order,dismissed,False,False
LTB-L-045965-25,L4,landlord,Review Order,other,True,False
LTB-L-048706-25,L4,landlord,Amended Order,other,False,False
LTB-L-065014-25,L4,landlord,Review Order,dismissed,False,False
LTB-L-069063-25,L4,landlord,Order,other,False,True
LTB-L-069229-25,L4,landlord,Order,other,False,False
LTB-L-072096-25,L4,landlord,Order,other,False,False
LTB-L-073067-25,L4,landlord,Review Order,other,False,False
LTB-L-073338-25,L4,landlord,Review Order,other,False,False
LTB-L-073342-25,L4,landlord,Order,other,True,False
LTB-L-074036-25,L4,landlord,Order,other,True,False
LTB-L-075510-25,L4,landlord,Order,other,False,False
LTB-L-076296-25,L4,landlord,Review Order,money_only,True,False
LTB-L-078629-25,L4,landlord,Order,other,False,False
LTB-L-081071-25,L4,landlord,Order,other,False,False
LTB-L-081071-25,L4,landlord,Review Order,other,False,False
LTB-L-082529-25,L4,landlord,Order,other,True,False
LTB-L-083680-25,L4,landlord,Review Order,other,False,False
LTB-L-084523-25,L4,landlord,Review Order,other,False,False
LTB-L-085267-25,L4,landlord,Order,other,False,False
LTB-L-085331-25,L4,landlord,Order,other,False,False
LTB-L-085586-25,L4,landlord,Order,terminated_voidable,True,True
LTB-L-085697-24,L4,landlord,Order,terminated,False,True
LTB-L-086934-25,L4,landlord,Review Order,other,True,False
LTB-L-088155-25,L4,landlord,Order,other,True,False
LTB-L-088156-25,L4,landlord,Order,other,False,False
LTB-L-088949-25,L4,landlord,Order,other,False,False
LTB-L-089027-25,L4,landlord,Order,money_only,False,False
LTB-L-089099-25,L4,landlord,Review Order,other,False,False
LTB-L-090622-25,L4,landlord,Order,money_only,False,False
LTB-L-091452-25,L4,landlord,Order,other,False,False
LTB-L-091496-25,L4,landlord,Order,other,False,False
LTB-L-091699-25,L4,landlord,Review Order,money_only,False,False
LTB-L-092430-25,L4,landlord,Order,other,False,False
LTB-L-092828-25,L4,landlord,Order,other,False,False
LTB-L-092973-25,L4,landlord,Order,other,False,False
LTB-L-092997-25,L4,landlord,Order,money_only,False,False
LTB-L-092999-25,L4,landlord,Order,other,False,False
LTB-L-093115-25,L4,landlord,Order,money_only,False,False
LTB-L-093386-25,L4,landlord,Order,terminated_voidable,True,True
LTB-L-093502-25,L4,landlord,Order,withdrawn,False,False
LTB-L-093502-25,L4,landlord,Order,withdrawn,False,False
LTB-L-093998-25,L4,landlord,Order,money_only,True,False
LTB-L-094106-25,L4,landlord,Order,other,False,False
LTB-L-094493-25,L4,landlord,Review Order,other,False,False
LTB-L-094702-25,L4,landlord,Order,other,False,False
LTB-L-095143-25,L4,landlord,Order,other,False,False
LTB-L-095366-25,L4,landlord,Order,other,False,False
LTB-L-095464-25,L4,landlord,Order,other,False,False
LTB-L-095560-25,L4,landlord,Review Order,other,False,False
LTB-L-095600-25,L4,landlord,Order,other,False,False
LTB-L-095975-25,L4,landlord,Order,other,False,False
LTB-L-096187-25,L4,landlord,Order,other,False,False
LTB-L-096242-25,L4,landlord,Order,other,False,False
LTB-L-096330-25,L4,landlord,Order,other,False,False
LTB-L-096378-25,L4,landlord,Order,other,False,False
LTB-L-096516-25,L4,landlord,Order,other,True,False
LTB-L-096586-25,L4,landlord,Order,other,False,False
LTB-L-096688-25,L4,landlord,Order,other,False,False
LTB-L-096713-25,L4,landlord,Order,other,False,False
LTB-L-096839-25,L4,landlord,Order,other,False,False
LTB-L-096875-25,L4,landlord,Order,money_only,False,False
LTB-L-096972-25,L4,landlord,Order,terminated,False,True
LTB-L-097207-25,L4,landlord,Order,other,False,False
LTB-L-097268-25,L4,landlord,Review Order,other,False,False
LTB-L-097766-25,L4,landlord,Order,money_only,False,False
LTB-L-097892-25,L4,landlord,Order,other,False,False
LTB-L-098050-25,L4,landlord,Order,other,False,False
LTB-L-098324-25,L4,landlord,Order,other,True,False
LTB-L-098337-25,L4,landlord,Order,other,True,False
LTB-L-098683-25,L4,landlord,Review Order,other,False,False
LTB-L-098841-25,L4,landlord,Order,other,True,False
LTB-L-099010-25,L4,landlord,Order,money_only,False,False
LTB-L-099147-25,L4,landlord,Order,money_only,False,False
LTB-L-099285-25,L4,landlord,Order,money_only,False,False
LTB-L-099587-25,L4,landlord,Order,other,False,False
LTB-L-099641-25,L4,landlord,Order,other,False,False
LTB-L-099729-25,L4,landlord,ExParte Order,other,False,False
LTB-L-099811-25,L4,landlord,Order,other,True,False
LTB-L-100301-25,L4,landlord,Review Order,other,False,False
LTB-L-100407-25,L4,landlord,Order,money_only,False,False
LTB-L-100527-25,L4,landlord,Order,terminated_voidable,False,True
LTB-L-100560-25,L4,landlord,Order,other,False,False
LTB-L-100665-25,L4,landlord,Order,money_only,True,False
LTB-L-100668-25,L4,landlord,Order,money_only,False,False
LTB-L-101620-25,L4,landlord,Review Order,other,False,False
LTB-L-101666-25,L4,landlord,Order,other,False,False
LTB-L-101737-25,L4,landlord,Order,other,False,False
LTB-L-101841-25,L4,landlord,Order,money_only,True,False
LTB-L-101871-25,L4,landlord,Order,other,False,False
LTB-L-101995-25,L4,landlord,Order,money_only,False,False
LTB-L-102015-25,L4,landlord,Order,money_only,True,False
LTB-L-102069-25,L4,landlord,Order,other,True,False
LTB-L-102074-25,L4,landlord,Order,terminated_voidable,True,True
LTB-L-102146-25,L4,landlord,Order,other,False,False
LTB-L-102305-25,L4,landlord,Order,other,False,False
LTB-L-102305-25,L4,landlord,ExParte Order,other,False,False
LTB-L-102422-25,L4,landlord,Order,other,False,False
LTB-L-102596-25,L4,landlord,Order,other,False,False
LTB-L-102722-25,L4,landlord,ExParte Order,terminated,False,True
LTB-L-102879-25,L4,landlord,Order,other,False,False
LTB-L-102914-25,L4,landlord,Order,remedy_ordered,False,False
LTB-L-102951-25,L4,landlord,Order,other,True,False
LTB-L-102952-25,L4,landlord,ExParte Order,terminated,False,True
LTB-L-103055-25,L4,landlord,ExParte Order,terminated,False,True
LTB-L-103067-25,L4,landlord,Order,other,False,False
LTB-L-103067-25,L4,landlord,Order,other,False,False
LTB-L-103328-25,L4,landlord,Order,money_only,True,False
LTB-L-103462-25,L4,landlord,ExParte Order,terminated,False,True
LTB-L-103653-25,L4,landlord,ExParte Order,terminated,False,True
LTB-L-103717-25,L4,landlord,Review Order,other,False,False
LTB-L-103784-25,L4,landlord,Order,money_only,False,False
LTB-L-103794-25,L4,landlord,ExParte Order,remedy_ordered,True,False
LTB-L-104015-25,L4,landlord,Order,other,False,False
